Contact_ID,Call_Date,Direction,cc_care_package,cc_care_package_discussed,cc_urgency_getting_on_site,cc_external_consultant,cc_agent_cross_sell_attempt,cc_customer_issues_concerns,cc_business_struggles_financial_hardship,cc_call_initiated_by,cc_questionnaire_completion,cc_chasing_response,cc_issues_within_questionnaire,cc_login_issues,cc_platform_issues,cc_dissatisfaction_time_to_complete,cc_process_complexity_concerns,cc_questions_harder_than_expected,cc_dissatisfaction_support,cc_contractor_sentiment,cc_contractor_sentiment_start_score,cc_contractor_sentiment_end_score,cc_contractor_sentiment_overall_score,cc_contractor_sentiment_issues_score,cc_pricing_mentioned,cc_pricing_sentiment_impact,cc_refund_discussed,cc_contractor_suggest_leave,cc_contractor_complained,Co_Ref,Analysed_Call,Call_Year
686277000000.0,2025-10-29,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,dp0294,1,2025
595126000000.0,2025-01-30,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,100,90,not discussed,no,no,no,no,no,iu7221,1,2025
593697000000.0,2025-01-08,out_bound,not discussed,no,no,no,no,no,no,agent,no,yes,no,no,no,no,no,no,no,satisfied,80,95,90,90,no,no,no,no,no,cv3597,1,2025
597368000000.0,2025-03-05,out_bound,not discussed,no,no,no,no,no,no,agent,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,80,no,no,no,no,no,ed2977,1,2025
623476000000.0,2025-04-07,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,80,no,no,no,no,no,xp7033,1,2025
680586000000.0,2025-08-15,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,100,100,100,no,no,no,no,no,fn5691,1,2025
684955000000.0,2025-10-13,out_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,fn0627,1,2025
623304000000.0,2025-04-03,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,rm2416,1,2025
687684000000.0,2025-11-17,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,80,no,no,no,no,no,rn1622,1,2025
688016000000.0,2025-11-21,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,100,100,100,no,no,no,no,no,wp5768,1,2025
592449000000.0,2024-12-16,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,yes,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,ei5915,1,2024
593975000000.0,2025-01-13,in_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,yes,no,no,no,no,no,satisfied,80,95,90,90,no,no,no,no,no,zt9344,1,2025
593549000000.0,2025-01-06,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,yes,no,no,no,no,no,satisfied,80,100,100,100,no,no,no,no,no,zm0769,1,2025
686663000000.0,2025-11-04,in_bound,not discussed,no,yes,no,no,yes,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,80,no,no,no,no,no,vp9044,1,2025
681916000000.0,2025-09-02,out_bound,not discussed,no,no,no,no,yes,no,agent,yes,yes,no,no,no,no,no,no,no,satisfied,50,80,80,80,no,no,no,no,no,ot7729,1,2025
688705000000.0,2025-11-28,out_bound,not discussed,no,no,no,no,yes,no,agent,yes,yes,yes,no,no,no,no,no,no,satisfied,50,80,80,80,no,no,no,no,no,zc0918,1,2025
596362000000.0,2025-02-17,out_bound,not discussed,no,no,no,no,no,no,agent,yes,yes,no,no,no,no,no,no,no,satisfied,50,80,80,80,yes,yes,no,no,no,tz0264,1,2025
685631000000.0,2025-10-21,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,yes,no,no,no,no,no,no,satisfied,80,100,95,95,no,no,no,no,no,mn4330,1,2025
595466000000.0,2025-02-05,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,40,80,80,80,no,no,no,no,no,lq8441,1,2025
596485000000.0,2025-02-20,in_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,100,95,95,yes,no,no,no,no,if7961,1,2025
596485000000.0,2025-02-19,in_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,yes,no,no,no,no,no,satisfied,80,100,90,90,no,no,no,no,no,ua7571,1,2025
622283000000.0,2025-03-19,out_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,dx2749,1,2025
650976000000.0,2025-05-29,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,80,no,no,no,no,no,mt8152,1,2025
625512000000.0,2025-05-07,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,kx3139,1,2025
622105000000.0,2025-03-18,in_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,100,90,90,no,no,no,no,no,ym3437,1,2025
623936000000.0,2025-04-14,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,100,100,not discussed,no,no,no,no,no,pe2650,1,2025
682340000000.0,2025-09-08,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,yes,no,no,no,no,no,satisfied,80,100,100,100,no,no,no,no,no,cw7085,1,2025
594425000000.0,2025-01-20,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,ty2476,1,2025
687158000000.0,2025-11-10,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,80,yes,no,no,no,no,ai5190,1,2025
683926000000.0,2025-10-01,out_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,ql8546,1,2025
591754000000.0,2024-12-05,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,yes,no,no,no,no,satisfied,80,100,95,95,yes,no,no,no,no,ln3971,1,2024
623936000000.0,2025-04-14,in_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,100,90,90,no,no,no,no,no,rc9623,1,2025
590915000000.0,2024-11-21,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,100,95,not discussed,no,no,no,no,no,ig0340,1,2024
679211000000.0,2025-07-28,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,rt0168,1,2025
593697000000.0,2025-01-08,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,yes,no,no,no,no,satisfied,80,90,85,90,no,no,no,no,no,zk6168,1,2025
690847000000.0,2025-12-24,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,iu1600,1,2025
688889000000.0,2025-12-01,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,mi6271,1,2025
589929000000.0,2024-11-06,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,qm2283,1,2024
690130000000.0,2025-12-15,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,rj8740,1,2025
594294000000.0,2025-01-17,out_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,ga0674,1,2025
593390000000.0,2025-01-02,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,xv0892,1,2025
690131000000.0,2025-12-16,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,bw6526,1,2025
623634000000.0,2025-04-09,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,fr6409,1,2025
679627000000.0,2025-08-01,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,ek6359,1,2025
676468000000.0,2025-06-19,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,85,no,no,no,no,no,tt6694,1,2025
687353000000.0,2025-11-12,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,dt1756,1,2025
688423000000.0,2025-11-24,out_bound,not discussed,no,no,no,no,no,no,agent,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,bu7197,1,2025
595465000000.0,2025-02-04,out_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,qm1676,1,2025
685124000000.0,2025-10-15,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,mw2760,1,2025
688015000000.0,2025-11-20,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,td5369,1,2025
592072000000.0,2024-12-10,in_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,cs4033,1,2024
684084000000.0,2025-10-02,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,zj8551,1,2025
688585000000.0,2025-11-26,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,85,no,no,no,no,no,gf4671,1,2025
565434000000.0,2024-10-29,in_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,ny2552,1,2024
592449000000.0,2024-12-16,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,yes,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,iz1009,1,2024
691835000000.0,2026-01-07,in_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,yes,no,no,no,no,no,satisfied,60,90,85,85,no,no,no,no,no,cp3033,1,2026
623936000000.0,2025-04-14,in_bound,not discussed,no,yes,no,no,yes,yes,customer,no,yes,no,no,no,no,no,no,no,satisfied,60,90,85,80,no,no,no,no,no,wq6381,1,2025
597369000000.0,2025-03-06,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,85,no,no,no,no,no,zu5828,1,2025
591369000000.0,2024-11-28,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,yes,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,hq9303,1,2024
594990000000.0,2025-01-27,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,90,no,no,no,no,no,fi6545,1,2025
622409000000.0,2025-03-21,in_bound,not discussed,no,yes,no,no,yes,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,60,90,80,80,no,no,no,no,no,fw2365,1,2025
687861000000.0,2025-11-18,in_bound,not discussed,no,yes,no,no,no,no,customer,yes,yes,yes,yes,no,no,no,no,no,satisfied,40,90,90,90,no,no,no,no,no,ta9557,1,2025
687684000000.0,2025-11-17,in_bound,not discussed,no,yes,no,no,yes,no,customer,yes,yes,yes,yes,no,no,no,no,no,satisfied,60,90,90,90,no,no,no,no,no,vi2758,1,2025
626068000000.0,2025-05-16,in_bound,not discussed,no,no,no,no,yes,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,60,90,80,80,no,no,no,no,no,ik8223,1,2025
590438000000.0,2024-11-12,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,20,90,90,90,no,no,no,no,no,zn1632,1,2024
650532000000.0,2025-05-22,in_bound,not discussed,no,yes,no,no,yes,no,customer,yes,yes,no,yes,no,no,no,no,no,satisfied,40,90,90,90,no,no,no,no,no,lz5041,1,2025
594833000000.0,2025-01-27,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,no,no,yes,no,no,no,no,satisfied,40,90,90,90,no,no,no,no,no,jz5035,1,2025
591234000000.0,2024-11-26,in_bound,not discussed,no,yes,no,no,yes,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,60,90,85,85,no,no,no,no,no,jb1448,1,2024
683926000000.0,2025-10-01,in_bound,not discussed,no,yes,no,no,yes,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,60,90,90,90,no,no,no,no,no,jx7701,1,2025
622846000000.0,2025-03-28,in_bound,not discussed,no,yes,no,no,yes,no,customer,yes,yes,no,no,no,no,no,no,no,satisfied,60,90,90,90,yes,no,no,no,no,iy5815,1,2025
596485000000.0,2025-02-19,out_bound,not discussed,yes,no,no,no,no,no,customer,no,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,85,yes,no,no,no,no,oc8468,1,2025
687553000000.0,2025-11-14,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,80,no,no,no,no,no,rv6706,1,2025
686278000000.0,2025-10-30,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,tv9111,1,2025
590439000000.0,2024-11-14,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,85,no,no,no,no,no,rt3675,1,2024
597369000000.0,2025-03-06,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,80,no,no,no,no,no,kr2134,1,2025
565434000000.0,2024-10-28,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,85,no,no,no,no,no,lw4299,1,2024
596926000000.0,2025-02-27,out_bound,not discussed,no,yes,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,90,no,no,no,no,no,pj9567,1,2025
593975000000.0,2025-01-13,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,qc0809,1,2025
689553000000.0,2025-12-09,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,mx4720,1,2025
597082000000.0,2025-03-03,out_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,df1442,1,2025
686277000000.0,2025-10-29,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,ql9743,1,2025
595127000000.0,2025-01-31,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,bg1915,1,2025
686277000000.0,2025-10-29,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,rg6747,1,2025
595926000000.0,2025-02-11,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,ie1469,1,2025
621699000000.0,2025-03-10,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,pv7120,1,2025
591754000000.0,2024-12-04,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,gz1776,1,2024
689353000000.0,2025-12-05,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,yes,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,nn7909,1,2025
621700000000.0,2025-03-11,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,ui0687,1,2025
594425000000.0,2025-01-20,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,yes,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,vx9354,1,2025
688015000000.0,2025-11-20,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,yes,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,so1321,1,2025
688704000000.0,2025-11-27,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,zo8773,1,2025
625381000000.0,2025-05-06,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,ib1701,1,2025
676944000000.0,2025-06-27,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,85,no,no,no,no,no,xl7215,1,2025
193616000000.0,2025-09-24,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,cp1169,1,2025
625080000000.0,2025-05-01,out_bound,not discussed,no,no,no,no,no,no,agent,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,lq8441,1,2025
688015000000.0,2025-11-20,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,kr1550,1,2025
596191000000.0,2025-02-17,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,85,no,no,no,no,no,uz9459,1,2025
595467000000.0,2025-02-05,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,mm4884,1,2025
590558000000.0,2024-11-14,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,lk3748,1,2024
689008000000.0,2025-12-02,out_bound,not discussed,no,no,no,no,no,no,agent,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,jh1617,1,2025
625852000000.0,2025-05-13,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,rh2111,1,2025
625852000000.0,2025-05-13,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,not discussed,no,no,no,no,no,eq4064,1,2025
593391000000.0,2025-01-03,in_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,85,85,no,no,no,no,no,mq3010,1,2025
593390000000.0,2025-01-02,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,lo5292,1,2025
595926000000.0,2025-02-11,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,no,no,no,no,no,no,no,satisfied,80,90,85,not discussed,no,no,no,no,no,ke5105,1,2025
596925000000.0,2025-02-27,in_bound,not discussed,no,no,no,no,yes,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,80,90,90,90,no,no,no,no,no,da0689,1,2025
590915000000.0,2024-11-21,out_bound,not discussed,no,yes,no,no,yes,no,customer,yes,yes,no,no,no,no,no,no,no,satisfied,80,90,85,85,no,no,no,no,no,uz2282,1,2024
596363000000.0,2025-02-18,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,no,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,ls8302,1,2025
590915000000.0,2024-11-21,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,80,not discussed,no,no,no,no,no,qy5115,1,2024
686970000000.0,2025-11-07,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,mk3853,1,2025
676649000000.0,2025-06-23,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,80,not discussed,no,no,no,no,no,ox2159,1,2025
594990000000.0,2025-01-28,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,80,not discussed,no,no,no,no,no,ao7853,1,2025
651251000000.0,2025-06-03,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,no,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,io4312,1,2025
621700000000.0,2025-03-11,in_bound,not discussed,no,no,no,no,yes,yes,customer,yes,yes,no,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,en5923,1,2025
592073000000.0,2024-12-11,in_bound,not discussed,no,no,no,no,yes,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,wq5769,1,2024
688586000000.0,2025-11-27,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,80,not discussed,no,no,no,no,no,fd3009,1,2025
623936000000.0,2025-04-14,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,80,not discussed,no,no,no,no,no,hh9232,1,2025
565433000000.0,2024-10-28,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,no,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,za9405,1,2024
679457000000.0,2025-07-30,in_bound,not discussed,no,yes,no,no,no,no,customer,yes,yes,no,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,dv2302,1,2025
593975000000.0,2025-01-13,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,px8464,1,2025
686278000000.0,2025-10-30,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,bc5063,1,2025
686277000000.0,2025-10-29,out_bound,not discussed,no,yes,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,80,not discussed,no,no,no,no,no,gk6663,1,2025
592748000000.0,2024-12-20,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,fq1273,1,2024
594294000000.0,2025-01-17,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,ic8657,1,2025
685446000000.0,2025-10-20,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,85,not discussed,no,no,no,no,no,if4337,1,2025
596778000000.0,2025-02-24,out_bound,not discussed,no,no,no,no,no,no,agent,yes,yes,no,no,no,no,no,no,no,satisfied,50,90,85,85,no,no,no,no,no,ri7506,1,2025
589928000000.0,2024-11-05,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,85,80,no,no,no,no,no,fw0890,1,2024
594833000000.0,2025-01-27,in_bound,not discussed,no,no,no,no,yes,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,85,80,no,no,no,no,no,oq4530,1,2025
676649000000.0,2025-06-23,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,80,not discussed,no,no,no,no,no,si1685,1,2025
689553000000.0,2025-12-09,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,85,85,no,no,no,no,no,xw4717,1,2025
677235000000.0,2025-07-02,out_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,85,85,no,no,no,no,no,ho3845,1,2025
589929000000.0,2024-11-06,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,85,80,no,no,no,no,no,ph3242,1,2024
593549000000.0,2025-01-06,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,qs9926,1,2025
594703000000.0,2025-01-23,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,85,85,no,no,no,no,no,he4690,1,2025
684084000000.0,2025-10-02,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,85,not discussed,no,no,no,no,no,ci8972,1,2025
594137000000.0,2025-01-15,in_bound,not discussed,no,yes,no,no,yes,yes,customer,yes,yes,no,no,no,no,no,no,no,satisfied,50,90,80,not discussed,no,no,no,no,no,zk1862,1,2025
650977000000.0,2025-05-30,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,md6729,1,2025
591755000000.0,2024-12-05,in_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,kt5089,1,2024
591754000000.0,2024-12-04,in_bound,not discussed,no,yes,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,dj1854,1,2024
597237000000.0,2025-03-04,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,85,85,no,no,no,no,no,tz9350,1,2025
595926000000.0,2025-02-11,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,85,not discussed,no,no,no,no,no,da1503,1,2025
676349000000.0,2025-06-18,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,gj7208,1,2025
596628000000.0,2025-02-24,out_bound,not discussed,no,no,no,no,no,no,customer,no,yes,no,no,no,no,no,no,no,satisfied,50,90,85,85,no,no,no,no,no,um3207,1,2025
685773000000.0,2025-10-23,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,85,85,no,no,no,no,no,ql5697,1,2025
591235000000.0,2024-11-26,out_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,85,85,no,no,no,no,no,co5861,1,2024
687352000000.0,2025-11-11,in_bound,not discussed,no,no,no,no,no,no,customer,yes,yes,yes,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,as9879,1,2025
