Contact_ID,Call_Date,Direction,cc_care_package,cc_care_package_discussed,cc_urgency_getting_on_site,cc_external_consultant,cc_agent_cross_sell_attempt,cc_customer_issues_concerns,cc_business_struggles_financial_hardship,cc_call_initiated_by,cc_questionnaire_completion,cc_chasing_response,cc_issues_within_questionnaire,cc_login_issues,cc_platform_issues,cc_dissatisfaction_time_to_complete,cc_process_complexity_concerns,cc_questions_harder_than_expected,cc_dissatisfaction_support,cc_contractor_sentiment,cc_contractor_sentiment_start_score,cc_contractor_sentiment_end_score,cc_contractor_sentiment_overall_score,cc_contractor_sentiment_issues_score,cc_pricing_mentioned,cc_pricing_sentiment_impact,cc_refund_discussed,cc_contractor_suggest_leave,cc_contractor_complained,Co_Ref,Analysed_Call,Call_Year
6.90847E+11,24-12-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,TV8912,1,2025
6.24067E+11,15-04-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,ZZ6760,1,2025
6.85446E+11,20-10-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,US1306,1,2025
6.217E+11,11-03-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,Not Discussed,No,No,No,No,No,DF1109,1,2025
6.84954E+11,13-10-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,OV0744,1,2025
5.95127E+11,31-01-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,TX2653,1,2025
5.96362E+11,18-02-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,FD0858,1,2025
6.8421E+11,06-10-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,CF5724,1,2025
6.22558E+11,24-03-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,KH1037,1,2025
6.89552E+11,08-12-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,QQ7790,1,2025
6.89009E+11,03-12-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,HJ7364,1,2025
6.85631E+11,21-10-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,,1,2025
6.90131E+11,16-12-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,,1,2025
5.94137E+11,15-01-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,VA1407,1,2025
6.88586E+11,27-11-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,JY7520,1,2025
5.95127E+11,31-01-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,KP7104,1,2025
6.78401E+11,16-07-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,SP2801,1,2025
6.5083E+11,28-05-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,UL0038,1,2025
6.7679E+11,24-06-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,XA9570,1,2025
6.52191E+11,17-06-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,DX8445,1,2025
6.88015E+11,20-11-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,PU8516,1,2025
5.94704E+11,24-01-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,MF7133,1,2025
6.81916E+11,02-09-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,QS5028,1,2025
5.9458E+11,21-01-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,DM4827,1,2025
6.86837E+11,06-11-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,Not Discussed,No,No,No,No,No,VL2522,1,2025
6.85773E+11,23-10-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,HN0240,1,2025
5.96778E+11,25-02-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,IQ2345,1,2025
6.89923E+11,12-12-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,UV0234,1,2025
6.87353E+11,12-11-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,ZW0631,1,2025
6.88423E+11,24-11-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,UR2834,1,2025
6.892E+11,05-12-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,TV7356,1,2025
5.94294E+11,17-01-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,AO4482,1,2025
6.78522E+11,17-07-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,90,No,No,No,No,No,RM2416,1,2025
6.87684E+11,17-11-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,EU1472,1,2025
6.82341E+11,10-09-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,EL5547,1,2025
6.22104E+11,17-03-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,DI3446,1,2025
6.26393E+11,21-05-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,VD8500,1,2025
6.9013E+11,15-12-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,ZE9755,1,2025
6.82477E+11,11-09-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,95,95,No,No,No,No,No,SD5579,1,2025
6.84558E+11,09-10-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,100,No,No,No,No,No,FH5090,1,2025
6.77411E+11,04-07-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,QA5541,1,2025
5.93696E+11,07-01-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,XP7033,1,2025
5.95603E+11,06-02-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,LP7558,1,2025
6.89199E+11,04-12-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,QJ4917,1,2025
6.26069E+11,16-05-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,CT2919,1,2025
5.90066E+11,08-11-2024,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,CA1259,1,2024
5.90065E+11,07-11-2024,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,LG8467,1,2024
5.65228E+11,24-10-2024,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,NC5547,1,2024
5.65228E+11,25-10-2024,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,KM8530,1,2024
5.65229E+11,25-10-2024,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,HP9955,1,2024
5.92601E+11,18-12-2024,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,AO7876,1,2024
5.92897E+11,23-12-2024,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,HD9048,1,2024
5.91756E+11,06-12-2024,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,ND1707,1,2024
5.65597E+11,31-10-2024,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,NY6054,1,2024
5.92897E+11,23-12-2024,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,BZ0132,1,2024
6.23936E+11,14-04-2025,OUT_BOUND,Express,Yes,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,LU1324,1,2025
6.892E+11,05-12-2025,OUT_BOUND,Standard,Yes,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,ZZ6999,1,2025
6.86119E+11,28-10-2025,IN_BOUND,Express,Yes,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,BA4794,1,2025
6.784E+11,16-07-2025,IN_BOUND,Express,Yes,No,No,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,Satisfied,80,100,100,Not Discussed,Yes,No,No,No,No,KY9849,1,2025
5.96364E+11,19-02-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,Satisfied,80,90,90,90,No,No,No,No,No,PL9455,1,2025
6.7679E+11,24-06-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,Satisfied,80,90,85,90,Yes,No,No,No,No,LF9717,1,2025
6.25512E+11,07-05-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,Satisfied,80,90,90,90,No,No,No,No,No,ZU3348,1,2025
6.85124E+11,15-10-2025,OUT_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,FX3315,1,2025
6.79806E+11,05-08-2025,IN_BOUND,Not Discussed,No,No,No,No,No,Yes,Customer,No,No,No,No,Yes,No,No,No,No,Satisfied,80,90,85,85,Yes,Yes,No,No,No,MW0503,1,2025
5.92601E+11,18-12-2024,IN_BOUND,Not Discussed,No,Yes,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,85,No,No,No,No,No,EG0438,1,2024
6.78858E+11,22-07-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,YU9893,1,2025
6.24067E+11,15-04-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,80,No,No,No,No,No,LU1324,1,2025
6.23776E+11,11-04-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,90,90,No,No,No,No,No,MF8567,1,2025
6.87861E+11,17-11-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,100,No,No,No,No,No,TF1661,1,2025
6.87684E+11,17-11-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,Yes,No,No,No,No,No,Satisfied,80,100,100,100,Yes,No,No,No,No,FY2267,1,2025
6.88585E+11,26-11-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,BA8502,1,2025
6.84084E+11,02-10-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,EH9014,1,2025
6.85775E+11,24-10-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,TO4592,1,2025
6.2538E+11,06-05-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,FW8351,1,2025
6.892E+11,05-12-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,90,Yes,No,No,No,No,GU1796,1,2025
6.87552E+11,13-11-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,Not Discussed,No,No,No,No,No,,1,2025
6.84084E+11,02-10-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,100,No,No,No,No,No,EB4495,1,2025
6.23174E+11,01-04-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,90,No,No,No,No,No,QS9851,1,2025
6.21825E+11,13-03-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,90,No,No,No,No,No,OY6609,1,2025
6.23776E+11,11-04-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,DP6595,1,2025
5.95746E+11,10-02-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,90,Yes,No,No,No,No,ZB4175,1,2025
5.96041E+11,13-02-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,85,No,No,No,No,No,FW3561,1,2025
6.50829E+11,27-05-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,KX2017,1,2025
6.77091E+11,30-06-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,BO9614,1,2025
5.94136E+11,14-01-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,100,Yes,No,No,No,No,EG0438,1,2025
5.95465E+11,04-02-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,85,No,No,No,No,No,YJ3676,1,2025
6.24537E+11,23-04-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,100,No,No,No,No,No,IY4904,1,2025
6.86663E+11,04-11-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,100,No,No,No,No,No,ZA9405,1,2025
6.89553E+11,09-12-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,100,No,No,No,No,No,NT2554,1,2025
6.22409E+11,21-03-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,95,95,No,No,No,No,No,BQ3436,1,2025
5.65228E+11,24-10-2024,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,95,95,No,No,No,No,No,DD6107,1,2024
5.92293E+11,12-12-2024,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,100,No,No,No,No,No,RB6185,1,2024
5.90438E+11,12-11-2024,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,95,92,90,No,No,No,No,No,VD6338,1,2024
5.90914E+11,20-11-2024,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,PG8462,1,2024
5.65433E+11,28-10-2024,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,100,No,No,No,No,No,NS7553,1,2024
6.81582E+11,28-08-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,Satisfied,80,100,100,100,Yes,No,No,No,No,MZ4069,1,2025
6.89923E+11,12-12-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,Satisfied,80,100,95,Not Discussed,No,No,No,No,No,,1,2025
5.93549E+11,06-01-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,Satisfied,80,100,100,100,No,No,No,No,No,JJ8966,1,2025
6.8697E+11,06-11-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,Yes,No,No,No,No,Satisfied,80,90,90,90,Yes,No,No,No,No,PO3030,1,2025
6.24671E+11,25-04-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,Yes,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,XF7479,1,2025
5.90915E+11,22-11-2024,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,LR3949,1,2024
6.86837E+11,05-11-2025,OUT_BOUND,Express,Yes,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,90,No,No,No,No,No,YB5013,1,2025
5.94704E+11,23-01-2025,OUT_BOUND,Express,Yes,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,CM6973,1,2025
6.52049E+11,13-06-2025,OUT_BOUND,Express,Yes,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,XL1370,1,2025
6.24342E+11,22-04-2025,OUT_BOUND,Standard,Yes,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,JB4495,1,2025
6.86836E+11,05-11-2025,OUT_BOUND,Express,Yes,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,IV2727,1,2025
6.89923E+11,12-12-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,XB7224,1,2025
6.86277E+11,29-10-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,GY7039,1,2025
6.88242E+11,21-11-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,JA5652,1,2025
6.77575E+11,04-07-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,VE4285,1,2025
5.95127E+11,31-01-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,NY7371,1,2025
6.50533E+11,23-05-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,LC2804,1,2025
6.79805E+11,05-08-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,FM2916,1,2025
5.94137E+11,15-01-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,KT0687,1,2025
6.85241E+11,17-10-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,DF7190,1,2025
6.88242E+11,21-11-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,TR1313,1,2025
6.85773E+11,22-10-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,GQ7606,1,2025
6.79211E+11,28-07-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,DX3342,1,2025
5.95126E+11,30-01-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,HS0647,1,2025
6.77794E+11,07-07-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,VM9599,1,2025
6.22104E+11,17-03-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,HQ8397,1,2025
6.87353E+11,12-11-2025,IN_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,VU9662,1,2025
6.77795E+11,08-07-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,LI3391,1,2025
5.96362E+11,17-02-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,KZ0048,1,2025
6.89354E+11,08-12-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,85,Not Discussed,No,No,No,No,No,MH6731,1,2025
5.94703E+11,23-01-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Customer,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,NM2120,1,2025
5.95746E+11,10-02-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,UV2012,1,2025
6.87353E+11,12-11-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,HP0298,1,2025
6.79014E+11,24-07-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,No,No,No,No,No,No,No,No,Satisfied,80,100,100,Not Discussed,No,No,No,No,No,OQ8926,1,2025
5.9499E+11,28-01-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,FQ0396,1,2025
5.96364E+11,19-02-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Not Relevant,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,MG8720,1,2025
6.83925E+11,30-09-2025,OUT_BOUND,Not Discussed,No,No,No,No,No,No,Agent,No,No,No,No,No,No,No,No,No,Satisfied,80,90,90,Not Discussed,No,No,No,No,No,NE0182,1,2025
